Grave Scrabbler,fut,5/4/2007,,Creature,Zombie,{3}{B},4,2,2,Common,0,0,1,0,0,85,https://scryfall.com/card/fut/86/grave-scrabbler
"Korlash, Heir to Blackblade",fut,5/4/2007,Legendary ,Creature,Zombie Warrior,{2}{B}{B},4,*,*,Rare,0,0,1,0,0,86,https://scryfall.com/card/fut/87/korlash-heir-to-blackblade
Mass of Ghouls,fut,5/4/2007,,Creature,Zombie Warrior,{3}{B}{B},5,5,3,Common,0,0,1,0,0,87,https://scryfall.com/card/fut/88/mass-of-ghouls
Snake Cult Initiation,fut,5/4/2007,,Enchantment,Aura,{3}{B},4,,,Uncommon,0,0,1,0,0,88,https://scryfall.com/card/fut/89/snake-cult-initiation
Street Wraith,fut,5/4/2007,,Creature,Wraith,{3}{B}{B},5,3,4,Uncommon,0,0,1,0,0,89,https://scryfall.com/card/fut/90/street-wraith
Tombstalker,fut,5/4/2007,,Creature,Demon,{6}{B}{B},8,5,5,Rare,0,0,1,0,0,90,https://scryfall.com/card/fut/91/tombstalker
Witch's Mist,fut,5/4/2007,,Enchantment,,{2}{B},3,,,Uncommon,0,0,1,0,0,91,https://scryfall.com/card/fut/92/witchs-mist
Yixlid Jailer,fut,5/4/2007,,Creature,Zombie Wizard,{1}{B},2,2,1,Uncommon,0,0,1,0,0,92,https://scryfall.com/card/fut/93/yixlid-jailer
Arc Blade,fut,5/4/2007,,Sorcery,,{3}{R}{R},5,,,Uncommon,0,0,0,1,0,93,https://scryfall.com/card/fut/94/arc-blade
Bogardan Lancer,fut,5/4/2007,,Creature,Human Knight,{1}{R},2,1,1,Common,0,0,0,1,0,94,https://scryfall.com/card/fut/95/bogardan-lancer
Char-Rumbler,fut,5/4/2007,,Creature,Elemental,{2}{R}{R},4,-1,3,Uncommon,0,0,0,1,0,95,https://scryfall.com/card/fut/96/char-rumbler
Emberwilde Augur,fut,5/4/2007,,Creature,Goblin Shaman,{1}{R},2,2,1,Common,0,0,0,1,0,96,https://scryfall.com/card/fut/97/emberwilde-augur
Fatal Attraction,fut,5/4/2007,,Enchantment,Aura,{2}{R},3,,,Common,0,0,0,1,0,97,https://scryfall.com/card/fut/98/fatal-attraction
Gathan Raiders,fut,5/4/2007,,Creature,Human Warrior,{3}{R}{R},5,3,3,Common,0,0,0,1,0,98,https://scryfall.com/card/fut/99/gathan-raiders
Haze of Rage,fut,5/4/2007,,Sorcery,,{1}{R},2,,,Uncommon,0,0,0,1,0,99,https://scryfall.com/card/fut/100/haze-of-rage
Magus of the Moon,fut,5/4/2007,,Creature,Human Wizard,{2}{R},3,2,2,Rare,0,0,0,1,0,100,https://scryfall.com/card/fut/101/magus-of-the-moon
Molten Disaster,fut,5/4/2007,,Sorcery,,{X}{R}{R},2,,,Rare,0,0,0,1,0,101,https://scryfall.com/card/fut/102/molten-disaster
Pact of the Titan,fut,5/4/2007,,"Color Indicator: Red
          Instant",,{0},0,,,Rare,0,0,0,0,0,102,https://scryfall.com/card/fut/103/pact-of-the-titan
Pyromancer's Swath,fut,5/4/2007,,Enchantment,,{2}{R},3,,,Rare,0,0,0,1,0,103,https://scryfall.com/card/fut/104/pyromancers-swath
Riddle of Lightning,fut,5/4/2007,,Instant,,{3}{R}{R},5,,,Common,0,0,0,1,0,104,https://scryfall.com/card/fut/105/riddle-of-lightning
Rift Elemental,fut,5/4/2007,,Creature,Elemental,{R},1,1,1,Common,0,0,0,1,0,105,https://scryfall.com/card/fut/106/rift-elemental
Scourge of Kher Ridges,fut,5/4/2007,,Creature,Dragon,{6}{R}{R},8,6,6,Rare,0,0,0,1,0,106,https://scryfall.com/card/fut/107/scourge-of-kher-ridges
Shivan Sand-Mage,fut,5/4/2007,,Creature,Viashino Shaman,{2}{R}{R},4,3,2,Uncommon,0,0,0,1,0,107,https://scryfall.com/card/fut/108/shivan-sand-mage
Sparkspitter,fut,5/4/2007,,Creature,Elemental Spellshaper,{2}{R},3,1,3,Uncommon,0,0,0,1,0,108,https://scryfall.com/card/fut/109/sparkspitter
Bloodshot Trainee,fut,5/4/2007,,Creature,Goblin Warrior,{3}{R},4,2,3,Uncommon,0,0,0,1,0,109,https://scryfall.com/card/fut/110/bloodshot-trainee
Boldwyr Intimidator,fut,5/4/2007,,Creature,Giant Warrior,{5}{R}{R},7,5,5,Uncommon,0,0,0,1,0,110,https://scryfall.com/card/fut/111/boldwyr-intimidator
Emblem of the Warmind,fut,5/4/2007,,Enchantment,Aura,{1}{R},2,,,Uncommon,0,0,0,1,0,111,https://scryfall.com/card/fut/112/emblem-of-the-warmind
Flowstone Embrace,fut,5/4/2007,,Enchantment,Aura,{1}{R},2,,,Common,0,0,0,1,0,112,https://scryfall.com/card/fut/113/flowstone-embrace
Fomori Nomad,fut,5/4/2007,,Creature,Nomad Giant,{4}{R},5,4,4,Common,0,0,0,1,0,113,https://scryfall.com/card/fut/114/fomori-nomad
Ghostfire,fut,5/4/2007,,Instant,,{2}{R},3,,,Common,0,0,0,1,0,114,https://scryfall.com/card/fut/115/ghostfire
Grinning Ignus,fut,5/4/2007,,Creature,Elemental,{2}{R},3,2,2,Common,0,0,0,1,0,115,https://scryfall.com/card/fut/116/grinning-ignus
Henchfiend of Ukor,fut,5/4/2007,,Creature,Ogre,{3}{R},4,3,2,Common,0,0,0,1,0,116,https://scryfall.com/card/fut/117/henchfiend-of-ukor
Homing Sliver,fut,5/4/2007,,Creature,Sliver,{2}{R},3,2,2,Common,0,0,0,1,0,117,https://scryfall.com/card/fut/118/homing-sliver
Shah of Naar Isle,fut,5/4/2007,,Creature,Efreet,{3}{R},4,6,6,Rare,0,0,0,1,0,118,https://scryfall.com/card/fut/119/shah-of-naar-isle
Skizzik Surger,fut,5/4/2007,,Creature,Elemental,{4}{R}{R},6,6,4,Uncommon,0,0,0,1,0,119,https://scryfall.com/card/fut/120/skizzik-surger
Steamflogger Boss,fut,5/4/2007,,Creature,Goblin Rigger,{3}{R},4,3,3,Rare,0,0,0,1,0,120,https://scryfall.com/card/fut/121/steamflogger-boss
Storm Entity,fut,5/4/2007,,Creature,Elemental,{1}{R},2,1,1,Uncommon,0,0,0,1,0,121,https://scryfall.com/card/fut/122/storm-entity
Tarox Bladewing,fut,5/4/2007,Legendary ,Creature,Dragon,{2}{R}{R}{R},5,4,3,Rare,0,0,0,1,0,122,https://scryfall.com/card/fut/123/tarox-bladewing
Thunderblade Charge,fut,5/4/2007,,Sorcery,,{1}{R}{R},3,,,Rare,0,0,0,1,0,123,https://scryfall.com/card/fut/124/thunderblade-charge
Cyclical Evolution,fut,5/4/2007,,Sorcery,,{3}{G}{G},5,,,Uncommon,0,0,0,0,1,124,https://scryfall.com/card/fut/125/cyclical-evolution
Force of Savagery,fut,5/4/2007,,Creature,Elemental,{2}{G},3,8,0,Rare,0,0,0,0,1,125,https://scryfall.com/card/fut/126/force-of-savagery
Heartwood Storyteller,fut,5/4/2007,,Creature,Treefolk,{1}{G}{G},3,2,3,Rare,0,0,0,0,1,126,https://scryfall.com/card/fut/127/heartwood-storyteller
Kavu Primarch,fut,5/4/2007,,Creature,Kavu,{3}{G},4,3,3,Common,0,0,0,0,1,127,https://scryfall.com/card/fut/128/kavu-primarch
Llanowar Augur,fut,5/4/2007,,Creature,Elf Shaman,{G},1,0,3,Common,0,0,0,0,1,128,https://scryfall.com/card/fut/129/llanowar-augur
Llanowar Empath,fut,5/4/2007,,Creature,Elf Shaman,{3}{G},4,2,2,Common,0,0,0,0,1,129,https://scryfall.com/card/fut/130/llanowar-empath
Llanowar Mentor,fut,5/4/2007,,Creature,Elf Spellshaper,{G},1,1,1,Uncommon,0,0,0,0,1,130,https://scryfall.com/card/fut/131/llanowar-mentor
Magus of the Vineyard,fut,5/4/2007,,Creature,Human Wizard,{G},1,1,1,Rare,0,0,0,0,1,131,https://scryfall.com/card/fut/132/magus-of-the-vineyard
Petrified Plating,fut,5/4/2007,,Enchantment,Aura,{2}{G},3,,,Common,0,0,0,0,1,132,https://scryfall.com/card/fut/133/petrified-plating
Quiet Disrepair,fut,5/4/2007,,Enchantment,Aura,{1}{G},2,,,Common,0,0,0,0,1,133,https://scryfall.com/card/fut/134/quiet-disrepair
Ravaging Riftwurm,fut,5/4/2007,,Creature,Wurm,{1}{G}{G},3,6,6,Uncommon,0,0,0,0,1,134,https://scryfall.com/card/fut/135/ravaging-riftwurm
Riftsweeper,fut,5/4/2007,,Creature,Elf Shaman,{1}{G},2,2,2,Uncommon,0,0,0,0,1,135,https://scryfall.com/card/fut/136/riftsweeper
Rites of Flourishing,fut,5/4/2007,,Enchantment,,{2}{G},3,,,Rare,0,0,0,0,1,136,https://scryfall.com/card/fut/137/rites-of-flourishing
Sprout Swarm,fut,5/4/2007,,Instant,,{1}{G},2,,,Common,0,0,0,0,1,137,https://scryfall.com/card/fut/138/sprout-swarm
Summoner's Pact,fut,5/4/2007,,"Color Indicator: Green
          Instant",,{0},0,,,Rare,0,0,0,0,0,138,https://scryfall.com/card/fut/139/summoners-pact
Utopia Mycon,fut,5/4/2007,,Creature,Fungus,{G},1,0,2,Uncommon,0,0,0,0,1,139,https://scryfall.com/card/fut/140/utopia-mycon
Wrap in Vigor,fut,5/4/2007,,Instant,,{1}{G},2,,,Common,0,0,0,0,1,140,https://scryfall.com/card/fut/141/wrap-in-vigor
"Baru, Fist of Krosa",fut,5/4/2007,Legendary ,Creature,Human Druid,{3}{G}{G},5,4,4,Rare,0,0,0,0,1,141,https://scryfall.com/card/fut/142/baru-fist-of-krosa
Centaur Omenreader,fut,5/4/2007,Snow ,Creature,Centaur Shaman,{3}{G},4,3,3,Uncommon,0,0,0,0,1,142,https://scryfall.com/card/fut/143/centaur-omenreader
Edge of Autumn,fut,5/4/2007,,Sorcery,,{1}{G},2,,,Common,0,0,0,0,1,143,https://scryfall.com/card/fut/144/edge-of-autumn
Imperiosaur,fut,5/4/2007,,Creature,Dinosaur,{2}{G}{G},4,5,5,Uncommon,0,0,0,0,1,144,https://scryfall.com/card/fut/145/imperiosaur
Muraganda Petroglyphs,fut,5/4/2007,,Enchantment,,{3}{G},4,,,Rare,0,0,0,0,1,145,https://scryfall.com/card/fut/146/muraganda-petroglyphs
Nacatl War-Pride,fut,5/4/2007,,Creature,Cat Warrior,{3}{G}{G}{G},6,3,3,Uncommon,0,0,0,0,1,146,https://scryfall.com/card/fut/147/nacatl-war-pride
Nessian Courser,fut,5/4/2007,,Creature,Centaur Warrior,{2}{G},3,3,3,Common,0,0,0,0,1,147,https://scryfall.com/card/fut/148/nessian-courser
Phosphorescent Feast,fut,5/4/2007,,Sorcery,,{2}{G}{G}{G},5,,,Uncommon,0,0,0,0,1,148,https://scryfall.com/card/fut/149/phosphorescent-feast
Quagnoth,fut,5/4/2007,,Creature,Beast,{5}{G},6,4,5,Rare,0,0,0,0,1,149,https://scryfall.com/card/fut/150/quagnoth
Spellwild Ouphe,fut,5/4/2007,,Creature,Ouphe,{1}{G},2,1,3,Uncommon,0,0,0,0,1,150,https://scryfall.com/card/fut/151/spellwild-ouphe
Sporoloth Ancient,fut,5/4/2007,,Creature,Fungus,{3}{G}{G},5,4,4,Common,0,0,0,0,1,151,https://scryfall.com/card/fut/152/sporoloth-ancient
Tarmogoyf,fut,5/4/2007,,Creature,Lhurgoyf,{1}{G},2,*,1+*,Rare,0,0,0,0,1,152,https://scryfall.com/card/fut/153/tarmogoyf
Thornweald Archer,fut,5/4/2007,,Creature,Elf Archer,{1}{G},2,2,1,Common,0,0,0,0,1,153,https://scryfall.com/card/fut/154/thornweald-archer
Virulent Sliver,fut,5/4/2007,,Creature,Sliver,{G},1,1,1,Common,0,0,0,0,1,154,https://scryfall.com/card/fut/155/virulent-sliver
Glittering Wish,fut,5/4/2007,,Sorcery,,{G}{W},2,,,Rare,1,0,0,0,1,155,https://scryfall.com/card/fut/156/glittering-wish
Jhoira of the Ghitu,fut,5/4/2007,Legendary ,Creature,Human Wizard,{1}{U}{R},3,2,2,Rare,0,1,0,1,0,156,https://scryfall.com/card/fut/157/jhoira-of-the-ghitu
Sliver Legion,fut,5/4/2007,Legendary ,Creature,Sliver,{W}{U}{B}{R}{G},5,7,7,Rare,1,1,1,1,1,157,https://scryfall.com/card/fut/158/sliver-legion
Akroma's Memorial,fut,5/4/2007,Legendary ,Artifact,,{7},7,,,Rare,0,0,0,0,0,158,https://scryfall.com/card/fut/159/akromas-memorial
Cloud Key,fut,5/4/2007,,Artifact,,{3},3,,,Rare,0,0,0,0,0,159,https://scryfall.com/card/fut/160/cloud-key
Coalition Relic,fut,5/4/2007,,Artifact,,{3},3,,,Rare,0,0,0,0,0,160,https://scryfall.com/card/fut/161/coalition-relic
Epochrasite,fut,5/4/2007,,Artifact Creature,Construct,{2},2,1,1,Rare,0,0,0,0,0,161,https://scryfall.com/card/fut/162/epochrasite
Sliversmith,fut,5/4/2007,,Artifact Creature,Spellshaper,{2},2,1,1,Uncommon,0,0,0,0,0,162,https://scryfall.com/card/fut/163/sliversmith
Soultether Golem,fut,5/4/2007,,Artifact Creature,Golem,{2},2,3,3,Uncommon,0,0,0,0,0,163,https://scryfall.com/card/fut/164/soultether-golem
Sword of the Meek,fut,5/4/2007,,Artifact,Equipment,{2},2,,,Uncommon,0,0,0,0,0,164,https://scryfall.com/card/fut/165/sword-of-the-meek
Veilstone Amulet,fut,5/4/2007,,Artifact,,{3},3,,,Rare,0,0,0,0,0,165,https://scryfall.com/card/fut/166/veilstone-amulet
Darksteel Garrison,fut,5/4/2007,,Artifact,Fortification,{2},2,,,Rare,0,0,0,0,0,166,https://scryfall.com/card/fut/167/darksteel-garrison
Whetwheel,fut,5/4/2007,,Artifact,,{4},4,,,Rare,0,0,0,0,0,167,https://scryfall.com/card/fut/168/whetwheel
Dakmor Salvage,fut,5/4/2007,,Land,,,1,,,Uncommon,0,0,0,0,0,168,https://scryfall.com/card/fut/169/dakmor-salvage
Keldon Megaliths,fut,5/4/2007,,Land,,,1,,,Uncommon,0,0,0,0,0,169,https://scryfall.com/card/fut/170/keldon-megaliths
Llanowar Reborn,fut,5/4/2007,,Land,,,1,,,Uncommon,0,0,0,0,0,170,https://scryfall.com/card/fut/171/llanowar-reborn
New Benalia,fut,5/4/2007,,Land,,,1,,,Uncommon,0,0,0,0,0,171,https://scryfall.com/card/fut/172/new-benalia
Tolaria West,fut,5/4/2007,,Land,,,1,,,Uncommon,0,0,0,0,0,172,https://scryfall.com/card/fut/173/tolaria-west
Dryad Arbor,fut,5/4/2007,,"Color Indicator: Green
          Land Creature",Forest Dryad,,1,1,1,Uncommon,0,0,0,0,0,173,https://scryfall.com/card/fut/174/dryad-arbor
Graven Cairns,fut,5/4/2007,,Land,,,1,,,Rare,0,0,0,0,0,174,https://scryfall.com/card/fut/175/graven-cairns
Grove of the Burnwillows,fut,5/4/2007,,Land,,,1,,,Rare,0,0,0,0,0,175,https://scryfall.com/card/fut/176/grove-of-the-burnwillows
Horizon Canopy,fut,5/4/2007,,Land,,,1,,,Rare,0,0,0,0,0,176,https://scryfall.com/card/fut/177/horizon-canopy
Nimbus Maze,fut,5/4/2007,,Land,,,1,,,Rare,0,0,0,0,0,177,https://scryfall.com/card/fut/178/nimbus-maze
River of Tears,fut,5/4/2007,,Land,,,1,,,Rare,0,0,0,0,0,178,https://scryfall.com/card/fut/179/river-of-tears
Zoetic Cavern,fut,5/4/2007,,Land,,,1,,,Uncommon,0,0,0,0,0,179,https://scryfall.com/card/fut/180/zoetic-cavern
Aven Riftwatcher,plc,2/2/2007,,Creature,Bird Rebel Soldier,{2}{W},3,2,3,Common,1,0,0,0,0,0,https://scryfall.com/card/plc/1/aven-riftwatcher
Benalish Commander,plc,2/2/2007,,Creature,Human Soldier,{3}{W},4,*,*,Rare,1,0,0,0,0,1,https://scryfall.com/card/plc/2/benalish-commander
"Crovax, Ascendant Hero",plc,2/2/2007,Legendary ,Creature,Human Noble,{4}{W}{W},6,4,4,Rare,1,0,0,0,0,2,https://scryfall.com/card/plc/3/crovax-ascendant-hero
Dawn Charm,plc,2/2/2007,,Instant,,{1}{W},2,,,Common,1,0,0,0,0,3,https://scryfall.com/card/plc/4/dawn-charm
Dust Elemental,plc,2/2/2007,,Creature,Elemental,{2}{W}{W},4,6,6,Rare,1,0,0,0,0,4,https://scryfall.com/card/plc/5/dust-elemental
Ghost Tactician,plc,2/2/2007,,Creature,Spirit Spellshaper,{4}{W},5,2,5,Common,1,0,0,0,0,5,https://scryfall.com/card/plc/6/ghost-tactician
Heroes Remembered,plc,2/2/2007,,Sorcery,,{6}{W}{W}{W},9,,,Rare,1,0,0,0,0,6,https://scryfall.com/card/plc/7/heroes-remembered
Magus of the Tabernacle,plc,2/2/2007,,Creature,Human Wizard,{3}{W},4,2,6,Rare,1,0,0,0,0,7,https://scryfall.com/card/plc/8/magus-of-the-tabernacle
Mantle of Leadership,plc,2/2/2007,,Enchantment,Aura,{1}{W},2,,,Uncommon,1,0,0,0,0,8,https://scryfall.com/card/plc/9/mantle-of-leadership
Pallid Mycoderm,plc,2/2/2007,,Creature,Fungus,{3}{W},4,2,4,Common,1,0,0,0,0,9,https://scryfall.com/card/plc/10/pallid-mycoderm
Poultice Sliver,plc,2/2/2007,,Creature,Sliver,{2}{W},3,2,2,Common,1,0,0,0,0,10,https://scryfall.com/card/plc/11/poultice-sliver
Rebuff the Wicked,plc,2/2/2007,,Instant,,{W},1,,,Uncommon,1,0,0,0,0,11,https://scryfall.com/card/plc/12/rebuff-the-wicked
Retether,plc,2/2/2007,,Sorcery,,{3}{W},4,,,Rare,1,0,0,0,0,12,https://scryfall.com/card/plc/13/retether
Riftmarked Knight,plc,2/2/2007,,Creature,Human Rebel Knight,{1}{W}{W},3,2,2,Uncommon,1,0,0,0,0,13,https://scryfall.com/card/plc/14/riftmarked-knight
Saltblast,plc,2/2/2007,,Sorcery,,{3}{W}{W},5,,,Uncommon,1,0,0,0,0,14,https://scryfall.com/card/plc/15/saltblast
Saltfield Recluse,plc,2/2/2007,,Creature,Human Rebel Cleric,{2}{W},3,1,2,Common,1,0,0,0,0,15,https://scryfall.com/card/plc/16/saltfield-recluse
Serra's Boon,plc,2/2/2007,,Enchantment,Aura,{2}{W},3,,,Uncommon,1,0,0,0,0,16,https://scryfall.com/card/plc/17/serras-boon
Shade of Trokair,plc,2/2/2007,,Creature,Shade,{3}{W},4,1,2,Common,1,0,0,0,0,17,https://scryfall.com/card/plc/18/shade-of-trokair
Stonecloaker,plc,2/2/2007,,Creature,Gargoyle,{2}{W},3,3,2,Uncommon,1,0,0,0,0,18,https://scryfall.com/card/plc/19/stonecloaker
Stormfront Riders,plc,2/2/2007,,Creature,Human Soldier,{4}{W},5,4,3,Uncommon,1,0,0,0,0,19,https://scryfall.com/card/plc/20/stormfront-riders
Voidstone Gargoyle,plc,2/2/2007,,Creature,Gargoyle,{3}{W}{W},5,3,3,Rare,1,0,0,0,0,20,https://scryfall.com/card/plc/21/voidstone-gargoyle
Whitemane Lion,plc,2/2/2007,,Creature,Cat,{1}{W},2,2,2,Common,1,0,0,0,0,21,https://scryfall.com/card/plc/22/whitemane-lion
Calciderm,plc,2/2/2007,,Creature,Beast,{2}{W}{W},4,5,5,Uncommon,1,0,0,0,0,22,https://scryfall.com/card/plc/23/calciderm
Malach of the Dawn,plc,2/2/2007,,Creature,Angel,{2}{W}{W},4,2,4,Uncommon,1,0,0,0,0,23,https://scryfall.com/card/plc/24/malach-of-the-dawn
Mana Tithe,plc,2/2/2007,,Instant,,{W},1,,,Common,1,0,0,0,0,24,https://scryfall.com/card/plc/25/mana-tithe
Mesa Enchantress,plc,2/2/2007,,Creature,Human Druid,{1}{W}{W},3,0,2,Rare,1,0,0,0,0,25,https://scryfall.com/card/plc/26/mesa-enchantress
Mycologist,plc,2/2/2007,,Creature,Human Druid,{1}{W},2,0,2,Uncommon,1,0,0,0,0,26,https://scryfall.com/card/plc/27/mycologist
Porphyry Nodes,plc,2/2/2007,,Enchantment,,{W},1,,,Rare,1,0,0,0,0,27,https://scryfall.com/card/plc/28/porphyry-nodes
Revered Dead,plc,2/2/2007,,Creature,Spirit Soldier,{1}{W},2,1,1,Common,1,0,0,0,0,28,https://scryfall.com/card/plc/29/revered-dead
Sinew Sliver,plc,2/2/2007,,Creature,Sliver,{1}{W},2,1,1,Common,1,0,0,0,0,29,https://scryfall.com/card/plc/30/sinew-sliver
Sunlance,plc,2/2/2007,,Sorcery,,{W},1,,,Common,1,0,0,0,0,30,https://scryfall.com/card/plc/31/sunlance
Aeon Chronicler,plc,2/2/2007,,Creature,Avatar,{3}{U}{U},5,*,*,Rare,0,1,0,0,0,31,https://scryfall.com/card/plc/32/aeon-chronicler
Aquamorph Entity,plc,2/2/2007,,Creature,Shapeshifter,{2}{U}{U},4,*,*,Common,0,1,0,0,0,32,https://scryfall.com/card/plc/33/aquamorph-entity
Auramancer's Guise,plc,2/2/2007,,Enchantment,Aura,{2}{U}{U},4,,,Uncommon,0,1,0,0,0,33,https://scryfall.com/card/plc/34/auramancers-guise
Body Double,plc,2/2/2007,,Creature,Shapeshifter,{4}{U},5,0,0,Rare,0,1,0,0,0,34,https://scryfall.com/card/plc/35/body-double
"Braids, Conjurer Adept",plc,2/2/2007,Legendary ,Creature,Human Wizard,{2}{U}{U},4,2,2,Rare,0,1,0,0,0,35,https://scryfall.com/card/plc/36/braids-conjurer-adept
Chronozoa,plc,2/2/2007,,Creature,Illusion,{3}{U},4,3,3,Rare,0,1,0,0,0,36,https://scryfall.com/card/plc/37/chronozoa
Dichotomancy,plc,2/2/2007,,Sorcery,,{7}{U}{U},9,,,Rare,0,1,0,0,0,37,https://scryfall.com/card/plc/38/dichotomancy
Dismal Failure,plc,2/2/2007,,Instant,,{2}{U}{U},4,,,Uncommon,0,1,0,0,0,38,https://scryfall.com/card/plc/39/dismal-failure
Dreamscape Artist,plc,2/2/2007,,Creature,Human Spellshaper,{1}{U},2,1,1,Common,0,1,0,0,0,39,https://scryfall.com/card/plc/40/dreamscape-artist
Erratic Mutation,plc,2/2/2007,,Instant,,{2}{U},3,,,Common,0,1,0,0,0,40,https://scryfall.com/card/plc/41/erratic-mutation
Jodah's Avenger,plc,2/2/2007,,Creature,Shapeshifter,{5}{U},6,4,4,Uncommon,0,1,0,0,0,41,https://scryfall.com/card/plc/42/jodahs-avenger
Magus of the Bazaar,plc,2/2/2007,,Creature,Human Wizard,{1}{U},2,0,1,Rare,0,1,0,0,0,42,https://scryfall.com/card/plc/43/magus-of-the-bazaar
Pongify,plc,2/2/2007,,Instant,,{U},1,,,Uncommon,0,1,0,0,0,43,https://scryfall.com/card/plc/44/pongify
Reality Acid,plc,2/2/2007,,Enchantment,Aura,{2}{U},3,,,Common,0,1,0,0,0,44,https://scryfall.com/card/plc/45/reality-acid
Shaper Parasite,plc,2/2/2007,,Creature,Illusion,{1}{U}{U},3,2,3,Common,0,1,0,0,0,45,https://scryfall.com/card/plc/46/shaper-parasite
Spellshift,plc,2/2/2007,,Instant,,{3}{U},4,,,Rare,0,1,0,0,0,46,https://scryfall.com/card/plc/47/spellshift
Synchronous Sliver,plc,2/2/2007,,Creature,Sliver,{4}{U},5,3,3,Common,0,1,0,0,0,47,https://scryfall.com/card/plc/48/synchronous-sliver
Tidewalker,plc,2/2/2007,,Creature,Elemental,{2}{U},3,*,*,Uncommon,0,1,0,0,0,48,https://scryfall.com/card/plc/49/tidewalker
Timebender,plc,2/2/2007,,Creature,Human Wizard,{U},1,1,1,Uncommon,0,1,0,0,0,49,https://scryfall.com/card/plc/50/timebender
Veiling Oddity,plc,2/2/2007,,Creature,Illusion,{3}{U},4,2,3,Common,0,1,0,0,0,50,https://scryfall.com/card/plc/51/veiling-oddity
Venarian Glimmer,plc,2/2/2007,,Instant,,{X}{U},1,,,Uncommon,0,1,0,0,0,51,https://scryfall.com/card/plc/52/venarian-glimmer
Wistful Thinking,plc,2/2/2007,,Sorcery,,{2}{U},3,,,Common,0,1,0,0,0,52,https://scryfall.com/card/plc/53/wistful-thinking
Frozen Aether,plc,2/2/2007,,Enchantment,,{3}{U},4,,,Uncommon,0,1,0,0,0,53,https://scryfall.com/card/plc/54/frozen-aether
Gossamer Phantasm,plc,2/2/2007,,Creature,Illusion,{1}{U},2,2,1,Common,0,1,0,0,0,54,https://scryfall.com/card/plc/55/gossamer-phantasm
Merfolk Thaumaturgist,plc,2/2/2007,,Creature,Merfolk Wizard,{2}{U},3,1,2,Common,0,1,0,0,0,55,https://scryfall.com/card/plc/56/merfolk-thaumaturgist
Ovinize,plc,2/2/2007,,Instant,,{1}{U},2,,,Uncommon,0,1,0,0,0,56,https://scryfall.com/card/plc/57/ovinize
Piracy Charm,plc,2/2/2007,,Instant,,{U},1,,,Common,0,1,0,0,0,57,https://scryfall.com/card/plc/58/piracy-charm
Primal Plasma,plc,2/2/2007,,Creature,Elemental Shapeshifter,{3}{U},4,*,*,Common,0,1,0,0,0,58,https://scryfall.com/card/plc/59/primal-plasma
Riptide Pilferer,plc,2/2/2007,,Creature,Merfolk Rogue,{1}{U},2,1,1,Uncommon,0,1,0,0,0,59,https://scryfall.com/card/plc/60/riptide-pilferer
Serendib Sorcerer,plc,2/2/2007,,Creature,Human Wizard,{1}{U}{U},3,1,1,Rare,0,1,0,0,0,60,https://scryfall.com/card/plc/61/serendib-sorcerer
Serra Sphinx,plc,2/2/2007,,Creature,Sphinx,{3}{U}{U},5,4,4,Rare,0,1,0,0,0,61,https://scryfall.com/card/plc/62/serra-sphinx
Big Game Hunter,plc,2/2/2007,,Creature,Human Rebel Assassin,{1}{B}{B},3,1,1,Uncommon,0,0,1,0,0,62,https://scryfall.com/card/plc/63/big-game-hunter
Blightspeaker,plc,2/2/2007,,Creature,Human Rebel Cleric,{1}{B},2,1,1,Common,0,0,1,0,0,63,https://scryfall.com/card/plc/64/blightspeaker
Brain Gorgers,plc,2/2/2007,,Creature,Zombie,{3}{B},4,4,2,Common,0,0,1,0,0,64,https://scryfall.com/card/plc/65/brain-gorgers
Circle of Affliction,plc,2/2/2007,,Enchantment,,{1}{B},2,,,Uncommon,0,0,1,0,0,65,https://scryfall.com/card/plc/66/circle-of-affliction
Cradle to Grave,plc,2/2/2007,,Instant,,{1}{B},2,,,Common,0,0,1,0,0,66,https://scryfall.com/card/plc/67/cradle-to-grave
Dash Hopes,plc,2/2/2007,,Instant,,{B}{B},2,,,Common,0,0,1,0,0,67,https://scryfall.com/card/plc/68/dash-hopes
Deadly Grub,plc,2/2/2007,,Creature,Insect,{2}{B},3,3,1,Common,0,0,1,0,0,68,https://scryfall.com/card/plc/69/deadly-grub
Enslave,plc,2/2/2007,,Enchantment,Aura,{4}{B}{B},6,,,Uncommon,0,0,1,0,0,69,https://scryfall.com/card/plc/70/enslave
Extirpate,plc,2/2/2007,,Instant,,{B},1,,,Rare,0,0,1,0,0,70,https://scryfall.com/card/plc/71/extirpate
Imp's Mischief,plc,2/2/2007,,Instant,,{1}{B},2,,,Rare,0,0,1,0,0,71,https://scryfall.com/card/plc/72/imps-mischief
Magus of the Coffers,plc,2/2/2007,,Creature,Human Wizard,{4}{B},5,4,4,Rare,0,0,1,0,0,72,https://scryfall.com/card/plc/73/magus-of-the-coffers
Midnight Charm,plc,2/2/2007,,Instant,,{B},1,,,Common,0,0,1,0,0,73,https://scryfall.com/card/plc/74/midnight-charm
Mirri the Cursed,plc,2/2/2007,Legendary ,Creature,Vampire Cat,{2}{B}{B},4,3,2,Rare,0,0,1,0,0,74,https://scryfall.com/card/plc/75/mirri-the-cursed
Muck Drubb,plc,2/2/2007,,Creature,Beast,{3}{B}{B},5,3,3,Uncommon,0,0,1,0,0,75,https://scryfall.com/card/plc/76/muck-drubb
